Location,Latitude,Longitude
"TRENTON, ON",44.1019126,-77.57539
"17777, WATSONTOWN, PA",41.09207196478874,-76.86099713239436
"75110, CORSICANA, TX",32.09063078044983,-96.47481458667819
"55441, MINNEAPOLIS, MN",44.9772995,-93.2654692
"33604, TAMPA, FL",28.015679346042003,-82.45679889192245
"46218, INDIANAPOLIS, IN",39.80829678252495,-86.10029910222626
"79925, EL PASO, TX",31.780930128888887,-106.37520780888889
"BERTHIERVILLE, QC",46.0828098,-73.1747099
"36502, ATMORE, AL",31.0237921,-87.4938708
"T2G 4C8, CALGARY, AB",51.0125614,-114.03057143333332
"29506, FLORENCE, SC",34.200035229923664,-79.70576695526718
"V0X 1N0, KEREMEOS, BC",49.20558836,-119.82953612
"13760, ENDICOTT, NY",42.11564180883361,-76.05462555943691
"45640, JACKSON, OH",39.038745262094764,-82.63785207107232
"64701, HARRISONVILLE, MO",38.638274825322995,-94.34347197286822
"44691, WOOSTER, OH",40.80735566229686,-81.94600549989167
"75605, LONGVIEW, TX",32.545780241036034,-94.76066308216217
"31712, ARABI, GA",31.831952188888888,-83.72481101666666
"55101, SAINT PAUL, MN",44.9562482221709,-93.08844158406467
"N3S 1E7, BRANTFORD, ON",43.1214204,-80.2499754
"64129, KANSAS CITY, MO",39.100105,-94.5781416
"44811, BELLEVUE, OH",41.26426856143498,-82.84095534798206
"46140, GREENFIELD, IN",39.79451214695732,-85.79193362942779
"95648, LINCOLN, CA",38.88198012258065,-121.29220942795699
"97402, EUGENE, OR",44.06930120607952,-123.16830632424691
"55309, BIG LAKE, MN",45.3324647,-93.7460804
"55121, SAINT PAUL, MN",44.9497487,-93.0931028
"55398, ZIMMERMAN, MN",45.4432761,-93.5899663
"S9V 0A1, LLOYDMINSTER, SK",53.2753894,-109.9695405
"62801, CENTRALIA, IL",38.52517854419714,-89.12298930683625
"68850, LEXINGTON, NE",40.780075440909094,-99.74815137272728
"49544, GRAND RAPIDS, MI",42.9632425,-85.6678639
"12183, TROY, NY",42.7284117,-73.6917878
"98579, ROCHESTER, WA",46.82350155587942,-123.04608021924537
"76367, IOWA PARK, TX",33.9514847,-98.6686709
CHEMAX,20.732054599999998,-87.84051233429813
"V0E 2V0, SICAMOUS, BC",50.835867453846156,-118.97323588461538
"79413, LUBBOCK, TX",33.54590330342131,-101.88476216813294
"60018, DES PLAINES, IL",42.0415823,-87.8873916
"38637, HORN LAKE, MS",34.9553719,-90.0348139
"52544, CENTERVILLE, IA",40.72766898813056,-92.88591479614243
"18512, SCRANTON, PA",41.4086874,-75.6621294
"58045, HILLSBORO, ND",47.39714142778773,-97.05880111448052
"53546, JANESVILLE, WI",42.70407146048064,-89.01050937489987
"71923, ARKADELPHIA, AR",34.12415903433836,-93.07635868542714
"68601, COLUMBUS, NE",41.43964046734693,-97.35564421451247
"63379, TROY, MO",38.98246765328671,-90.97779978167831
"78226, SAN ANTONIO, TX",29.4246002,-98.4951405
"77035, HOUSTON, TX",29.65662086002252,-95.47508848198198
"31711, ANDERSONVILLE, GA",32.19063500714286,-84.14124160714286
"45069, WEST CHESTER, OH",39.35247933930969,-84.41394961284756
"53925, COLUMBUS, WI",43.336867868100356,-89.03434695125448
"J7V 9L5, VAUDREUIL-DORION, QC",45.40067463333333,-74.05313723333333
"73131, OKLAHOMA CITY, OK",35.572156812676056,-97.47453028309859
"T2G 3C5, CALGARY, AB",51.13099658636703,-114.02416962020037
"T2N 0A1, CALGARY, AB",51.13099658636703,-114.02416962020037
"S0G 0H0, BETHUNE, SK",50.7118049,-105.2085356
"84120, SALT LAKE CITY, UT",40.7596198,-111.886797
"79906, EL PASO, TX",31.834526163333333,-106.42790935
"54448, MARATHON, WI",44.9344401754509,-89.83381921783568
"46158, MOORESVILLE, IN",39.6128243,-86.37416
"55379, SHAKOPEE, MN",44.77936499412322,-93.49521249355449
"54451, MEDFORD, WI",45.15130838795454,-90.31730167454546
"T0J 3W0, SIKSIKA, AB",50.7979955,-113.27111087561462
"18031, BREINIGSVILLE, PA",40.53769338466426,-75.63517753192541
"19082, UPPER DARBY, PA",39.9284459,-75.2737955
"61401, GALESBURG, IL",40.947,-90.36303335880758
"56303, SAINT CLOUD, MN",45.5616075,-94.1642004
"62701, SPRINGFIELD, IL",39.79943341949459,-89.64920744259928
"60606, CHICAGO, IL",41.882426937627116,-87.63649662949152
"50009, ALTOONA, IA",41.64839689752883,-93.48160219950577
"S7K 0W4, SASKATOON, SK",52.1618515,-106.6581515
"95670, RANCHO CORDOVA, CA",38.5890723,-121.302728
"61104, ROCKFORD, IL",42.25615226405797,-89.07947343884058
"S0K 1K0, DUNDURN, SK",51.95162028,-106.48754132
"50554, LAURENS, IA",42.8467508,-94.8513672
"T0B 1K0, EDGERTON, AB",52.76002135714286,-110.46323144285715
"63383, WARRENTON, MO",38.80347866082474,-91.15369823762886
"63855, HORNERSVILLE, MO",36.0417362,-90.1139827
"47371, PORTLAND, IN",40.4344895,-84.9777455
"FT ERIE, ON",42.91308,-78.918611
"61571, WASHINGTON, IL",40.70724057393293,-89.4380209762195
"01701, FRAMINGHAM, MA",42.3083031716312,-71.41739529219859
"65026, ELDON, MO",38.3494456,-92.5805241
"50313, DES MOINES, IA",41.5868654,-93.6249494
"73942, GUYMON, OK",36.6828041,-101.4815493
"88201, ROSWELL, NM",33.397324749999996,-104.52568724565117
"85009, PHOENIX, AZ",33.46440895462549,-112.12856962833114
"93239, KETTLEMAN CITY, CA",36.0082865,-119.9617998
"N3S 7X6, BRANTFORD, ON",43.1697126,-80.22099725
"N7M 3V7, CHATHAM, ON",42.40166825,-82.17053685
"31015, CORDELE, GA",31.9691606,-83.782718
"50701, WATERLOO, IA",42.47149238418568,-92.36366529409914
"BERENDA, CA",37.0402237,-120.1535014
"N0B 2J0, PUSLINCH, ON",43.45573858888889,-80.1279817
"46278, INDIANAPOLIS, IN",39.8907707577899,-86.28539760502046
"62201, EAST SAINT LOUIS, IL",38.6268666,-90.159707
"08043, VOORHEES, NJ",39.8500135202925,-74.95308295246801
"67156, WINFIELD, KS",37.241894902970294,-96.97795517069306
"77002, HOUSTON, TX",29.756309417675944,-95.36574663911621
"87107, ALBUQUERQUE, NM",35.13070779857143,-106.62856035214286
"23237, RICHMOND, VA",37.4963453,-77.46564277453633
"77073, HOUSTON, TX",29.7589382,-95.3676974
"75247, DALLAS, TX",32.81567138249027,-96.86850830155642
"S6W 1A2, PRINCE ALBERT, SK",53.1807583,-105.7624586
"S6V 1G3, PRINCE ALBERT, SK",53.19861435,-105.73943405
"44077, PAINESVILLE, OH",41.706931323153846,-81.24562339115384
"85224, CHANDLER, AZ",33.32591454337049,-111.87516290842622
"78877, QUEMADO, TX",28.9480229,-100.623971
"85044, PHOENIX, AZ",33.32735924487453,-111.98770773669247
"70115, NEW ORLEANS, LA",30.003891,-90.0383689
"62450, OLNEY, IL",38.726810440234374,-88.08057903808594
"53211, MILWAUKEE, WI",43.08414451837371,-87.8857249974934
"31001, ABBEVILLE, GA",31.987474818,-83.29274358400001
"44035, ELYRIA, OH",41.376972353216374,-82.09770558157895
"29118, ORANGEBURG, SC",33.54129035691319,-80.88505747202572
"52537, BLOOMFIELD, IA",40.7510398,-92.4143872
"76011, ARLINGTON, TX",32.759194410571425,-97.08878261285714
"62040, GRANITE CITY, IL",38.7014389,-90.1487199
"08302, BRIDGETON, NJ",39.44031287407878,-75.23700603811943
CATORCE,23.6439472,-101.05506212456137
"93204, AVENAL, CA",36.0041223,-120.1290272
"92056, OCEANSIDE, CA",33.198465551402286,-117.2835663401077
"56187, WORTHINGTON, MN",43.617680439862546,-95.59962657697594
"06279, WILLINGTON, CT",41.88068848843137,-72.26821128602941
"T8V 5M1, GRANDE PRAIRIE, AB",55.1713272,-118.8575915
FEDEX CALGARY,51.1198301,-114.03192495457144
"43217, COLUMBUS, OH",39.82802351901408,-82.9365032584507
"N6N 1P3, LONDON, ON",42.9340,-81.1741
"98930, GRANDVIEW, WA",46.2549178,-119.89538564444445
"46060, NOBLESVILLE, IN",40.03375273950796,-85.98406202416787
"77489, MISSOURI CITY, TX",29.59946093353474,-95.51457448549849
"68516, LINCOLN, NE",40.8088861,-96.7077751
"49726, DRUMMOND ISLAND, MI",45.9886578,-83.8787473
"07660, RIDGEFIELD PARK, NJ",40.85418978170732,-74.02193267682927
"19134, PHILADELPHIA, PA",39.992694290052356,-75.11096349616055
"35803, HUNTSVILLE, AL",34.62530017001414,-86.55467966350778
"85379, SURPRISE, AZ",33.606816732879224,-112.37925282738256
"T2G 0A4, CALGARY, AB",51.13099658636703,-114.02416962020037
"19022, CRUM LYNNE, PA",39.8723347,-75.3279662
"J0H 1B0, LA PRESENTATION, QC",45.659594,-73.04148054
"19428, CONSHOHOCKEN, PA",40.07999722094298,-75.29795864407895
"S0G 0G0, BELLE PLAINE, SK",50.3932337,-105.15641275
"53022, GERMANTOWN, WI",43.215493874950745,-88.11526642507553
"57103, SIOUX FALLS, SD",43.5476008,-96.7293629
"28638, HUDSON, NC",35.84788391551363,-81.48304153186582
"33187, MIAMI, FL",25.603076794311797,-80.45418266504564
"76705, WACO, TX",31.714387,-97.162261
"55796, WINTON, MN",47.9298627,-91.8000513
"11801, HICKSVILLE, NY",40.76221791763093,-73.52302684080664
"24151, ROCKY MOUNT, VA",36.9962007,-79.8909474
"28732, FLETCHER, NC",35.43757183542319,-82.49299889576803
"N9Y 2E4, KINGSVILLE, ON",42.0535609,-82.6614293
"29082, LODGE, SC",33.0679387,-80.9537124
"67219, WICHITA, KS",37.70001822699917,-97.34081496290918
SAN JUAN DEL RIO,20.387046249999997,-100.01196274827622
"53208, MILWAUKEE, WI",43.04925838509001,-87.96715541591315
"54901, OSHKOSH, WI",44.031164727060435,-88.53952266332418
"54494, WISCONSIN RAPIDS, WI",44.373125342458096,-89.79060443566108
"54868, RICE LAKE, WI",45.5108641556926,-91.7289377073055
"27107, WINSTON SALEM, NC",36.0998131,-80.2440518
"53029, HARTLAND, WI",43.12464399579804,-88.3401246657713
"97140, SHERWOOD, OR",45.35431464878519,-122.85136081232805
"03842, HAMPTON, NH",42.93840616376069,-70.82881307162393
"37303, ATHENS, TN",35.44406699231806,-84.61743351051213
"40744, LONDON, KY",37.1283343,-84.0835576
"93940, MONTEREY, CA",36.59716915407654,-121.8859243093178
"NORTH BATTLEFORD, SK",52.776186,-108.300476
"J0H 1S0, SAINTE-MADELEINE, QC",45.595965306976744,-73.08863088372094
"66115, KANSAS CITY, KS",39.137400108,-94.614277276
"04103, PORTLAND, ME",43.690322488996586,-70.28806429085564
"N4S 7V9, WOODSTOCK, ON",43.1428151,-80.66829686
"43050, MOUNT VERNON, OH",40.3933956,-82.4857181
"L1X 1V4, PICKERING, ON",43.85183465,-79.09573065
"N8H 5C7, LEAMINGTON, ON",42.0414601,-82.616954
"28578, SEVEN SPRINGS, NC",35.2266001,-77.8465107
"43701, ZANESVILLE, OH",39.94905582550079,-82.00831509971383
"07080, SOUTH PLAINFIELD, NJ",40.57620719482497,-74.41245593911721
"NEEPAWA, MB",50.2284172,-99.4664008
"PRINCE ALBERT, SK",53.201097,-105.748901
"30024, SUWANEE, GA",34.0514898,-84.0712997
"48083, TROY, MI",42.6055893,-83.1499304
"85204, MESA, AZ",33.40126084982826,-111.78942218066733
"77049, HOUSTON, TX",29.7589382,-95.3676974
"19605, READING, PA",40.335345,-75.9279495
"44241, STREETSBORO, OH",41.25212909739414,-81.34565992052117
"47620, MOUNT VERNON, IN",37.9318018,-87.8947848
"41539, KIMPER, KY",37.4970476,-82.3504224
"S6H 0A1, MOOSE JAW, SK",50.3893658,-105.53486
"46131, FRANKLIN, IN",39.48530876358382,-86.05488629725434
"P1P 1R1, GRAVENHURST, ON",44.92250525714286,-79.33008917142857
SALAMANCA,20.5739,-101.1957
"08840, METUCHEN, NJ",40.54286641118421,-74.35727075219299
"WOODBRIDGE, ON",43.7848982,-79.5923855
"49601, CADILLAC, MI",44.2519526,-85.4011619
"43146, ORIENT, OH",39.8031819,-83.1518931
"66612, TOPEKA, KS",39.040933470231536,-95.68103241146638
"53110, CUDAHY, WI",42.94878669261009,-87.86185124153872
"85034, PHOENIX, AZ",33.434884863898496,-112.01907832456749
"44270, RITTMAN, OH",40.97441524519774,-81.77503621186442
"44730, CANTON, OH",40.78271863080357,-81.281938609375
"T4R 3A2, RED DEER, AB",52.2365774,-113.8158278
"83318, BURLEY, ID",42.521034692789456,-113.79325090431172
"83328, FILER, ID",42.570186,-114.6078214
"31639, NASHVILLE, GA",31.201354095628417,-83.24594087759563
"95315, DELHI, CA",37.4323856,-120.7778887
"39466, PICAYUNE, MS",30.5254692,-89.6795084
"V2S 4J8, ABBOTSFORD, BC",49.03604962222222,-122.27413338888888
"72802, RUSSELLVILLE, AR",35.29186748492862,-93.13227151968172
"63366, O FALLON, MO",38.809146,-90.7045748
"54220, MANITOWOC, WI",44.09633977663552,-87.6885407033645
"30474, VIDALIA, GA",32.214662313544665,-82.4116472553314
"M1S 5B1, SCARBOROUGH, ON",43.80418775,-79.25590235
"77836, CALDWELL, TX",30.529530347087377,-96.69321301504854
"51501, COUNCIL BLUFFS, IA",41.258841,-95.8519484
"TORONTO, ON",43.6534817,-79.3839347
"01862, NORTH BILLERICA, MA",42.5834258,-71.2845035
"33122, MIAMI, FL",25.801498486764704,-80.31969256539792
"30071, NORCROSS, GA",33.951221916252074,-84.20122840381426
"92571, PERRIS, CA",33.81094649433962,-117.2191125471698
"42301, OWENSBORO, KY",37.7684301,-87.116719
"06118, EAST HARTFORD, CT",41.7467530664125,-72.60920390979794
"96021, CORNING, CA",39.922530246875,-122.196525340625
"55337, BURNSVILLE, MN",44.76890309478354,-93.27335734407269
"86001, FLAGSTAFF, AZ",35.19631295585739,-111.65649941458142
"S0K 0A0, ABERDEEN, SK",52.3253385,-106.2871406
"R7C 1B3, BRANDON, MB",49.886255,-99.9629605
"85013, PHOENIX, AZ",33.506768842575354,-112.08375786695478
"56731, HUMBOLDT, MN",48.919841,-97.091825
"L4Z 1W7, MISSISSAUGA, ON",43.6274922,-79.6685205
"L5T 2K7, MISSISSAUGA, ON",43.6676641,-79.6679816
"23970, SOUTH HILL, VA",36.7265449,-78.1291308
"56057, LE CENTER, MN",44.3894097,-93.7302337
"T4G 1S1, INNISFAIL, AB",52.0274684,-113.953746275
"BLAIRMORE, AB",49.6071847,-114.4381219
"49004, KALAMAZOO, MI",42.291707,-85.5872286
"37849, POWELL, TN",36.04728744219309,-84.0287118455304
"11417, OZONE PARK, NY",40.67677,-73.8437461
"46074, WESTFIELD, IN",40.02431190166945,-86.15358728297161
"79904, EL PASO, TX",31.85081494117647,-106.43765614117648
"M6N 4Z5, TORONTO, ON",43.66758065,-79.486609
"46350, LA PORTE, IN",41.6105983,-86.7225227
"DAWSON CREEK, BC",55.7605306,-120.2364453
"85027, PHOENIX, AZ",33.66984453824881,-112.10754975358039
"92880, CORONA, CA",33.8752945,-117.566444
"92868, ORANGE, CA",33.7876801560423,-117.87366864783485
"56031, FAIRMONT, MN",43.63842018023952,-94.46026422874252
"81647, NEW CASTLE, CO",39.5714753,-107.534965
"28501, KINSTON, NC",35.27095661568182,-77.56239048886364
"54020, OSCEOLA, WI",45.3211518,-92.7054903
TOLUCA,19.292545,-99.6569007
MX,23.6585116,-102.0077097
GUANAJUATO,20.9876996,-101.0
"61822, CHAMPAIGN, IL",40.112643800525625,-88.289142139159
"54027, WILSON, WI",44.9534314,-92.173789
"T5B 0A1, EDMONTON, AB",53.5462055,-113.491241
"S0M 1X0, MEOTA, SK",53.0356619,-108.454876
"49120, NILES, MI",41.8297694,-86.2541768
"39746, HAMILTON, MS",34.9167586,-89.0539534
"14441, DRESDEN, NY",42.6839586,-76.9557968
"G0A 1H0, BOISCHATEL, QC",46.900192825,-71.144036425
"91748, ROWLAND HEIGHTS, CA",33.9761238,-117.905339
"M9V 3Y6, ETOBICOKE, ON",43.7358347,-79.6008166
"24401, STAUNTON, VA",38.1357949,-79.08927008810585
"95035, MILPITAS, CA",37.432876143167064,-121.88956454243252
"L2A 1A1, FORT ERIE, ON",42.8846612,-78.9386502
"85225, CHANDLER, AZ",33.3132971076771,-111.82803009460561
"38555, CROSSVILLE, TN",35.944630541534266,-85.04005463059465
"43056, HEATH, OH",40.0228421,-82.4445991
T7X 4C3,53.535774939999996,-113.92804285999999
"98047, PACIFIC, WA",47.264285016762706,-122.24711998674698
"16428, NORTH EAST, PA",42.2150373,-79.8358415
"44805, ASHLAND, OH",40.86339929832714,-82.3134617063197
"T0E 0A0, ALBERTA BEACH, AB",53.67669531666667,-114.35233353333332
"Y0A 1C0, WATSON LAKE, YT",60.0704511437276,-128.73646212544804
"S0G 2K0, INDIAN HEAD, SK",50.53594344,-103.67437313333333
"T0J 1V0, IRVINE, AB",49.9584438,-110.27326
"T2H 2S1, CALGARY, AB",51.13099658636703,-114.02416962020037
"54660, TOMAH, WI",43.98855416476684,-90.49716363082901
"82601, CASPER, WY",42.87943853904762,-106.33149177428571
"77045, HOUSTON, TX",29.643320553365385,-95.41319244639423
"M8Z 5J3, ETOBICOKE, ON",43.6180688,-79.5289059
"53126, FRANKSVILLE, WI",42.7600188,-87.9134133
"46320, HAMMOND, IN",41.62139898636364,-87.50927961868686
"84116, SALT LAKE CITY, UT",40.7596198,-111.886797
"R2R 0V1, WINNIPEG, MB",49.9342749,-97.2028097
"79084, STRATFORD, TX",36.3361403,-102.072119
"73933, BOISE CITY, OK",36.7297888,-102.513132
"50525, CLARION, IA",42.725832986206896,-93.72384594252874
"L4G 7J1, AURORA, ON",44.0094321,-79.4479955
"50621, CONRAD, IA",42.2247216,-92.8742749
"89032, NORTH LAS VEGAS, NV",36.228155484,-115.170733392
"89109, LAS VEGAS, NV",36.1672559,-115.148516
"G0J 1Z0, PRICE, QC",48.602168166666665,-68.12579973333334
"38464, LAWRENCEBURG, TN",35.2423023,-87.3347389
"R0A 0Y0, LORETTE, MB",49.7393593,-96.8742479
"30721, DALTON, GA",34.7691867,-84.9702475
"S7M 1L1, SASKATOON, SK",52.110700785714286,-106.68559961428572
"SWEET GRASS, MT",45.8729386,-109.9503947
"93657, SANGER, CA",36.708006,-119.5559652
#0603- CANADIAN TIRE,43.46621465,-80.4598598620681
"S0A 4T0, WYNYARD, SK",51.76492206666667,-104.17992943333334
"SURREY, BC",49.1913033,-122.849143
"49085, SAINT JOSEPH, MI",42.1095808,-86.4799538
"14301, NIAGARA FALLS, NY",43.09565438356315,-79.04132723588216
"V3N 4A3, BURNABY, BC",49.24864245,-122.919647
"97148, YAMHILL, OR",45.34035608181818,-123.2042957
"99207, SPOKANE, WA",47.691608539664806,-117.39458716648045
"08861, PERTH AMBOY, NJ",40.52471279322502,-74.26060735927966
"14532, PHELPS, NY",42.95984598183584,-77.04677940131131
"52401, CEDAR RAPIDS, IA",41.9758872,-91.6704053
"60446, ROMEOVILLE, IL",41.6393393515873,-88.09871317936508
"33182, MIAMI, FL",25.77709490539204,-80.40459359985873
"M1S 5A9, SCARBOROUGH, ON",43.80639605,-79.25455415
"60538, MONTGOMERY, IL",41.714353576763486,-88.36497036499308
"34990, PALM CITY, FL",27.1713925,-80.28422171034893
"WAINWRIGHT, AB",52.8402725,-110.8514344
"55075, SOUTH SAINT PAUL, MN",44.8906694,-93.0372808
"38654, OLIVE BRANCH, MS",34.9617605,-89.8295315
"62935, GALATIA, IL",37.838912179104476,-88.61521019962686
"T0A 0M0, BOYLE, AB",54.590833,-112.809167
"LLOYDMINSTER, AB",53.279995,-110.00885
"83605, CALDWELL, ID",43.66355775758866,-116.68875883512592
"19440, HATFIELD, PA",40.27007944023747,-75.28579357941953
"18045, EASTON, PA",40.6916081,-75.2099866
"N7M 5J5, CHATHAM, ON",42.38331683333333,-82.20690896666666
CUAUTITLAN,19.705518249999997,-99.16662568774402
"69101, NORTH PLATTE, NE",41.1347507,-100.760385
"27549, LOUISBURG, NC",36.0990393,-78.301106
"23701, PORTSMOUTH, VA",36.80955400608529,-76.36787405493864
"T2G 2W1, CALGARY, AB",51.13099658636703,-114.02416962020037
"30436, LYONS, GA",32.18886810373444,-82.31248453983402
"32348, PERRY, FL",30.1174351,-83.5818147
"32812, ORLANDO, FL",28.5421109,-81.3790304
"56013, BLUE EARTH, MN",43.637455,-94.1021821
"DEVON, AB",53.3633545,-113.7316992
"93610, CHOWCHILLA, CA",37.1229997,-120.2601754
"V3R 0E5, SURREY, BC",49.171272436,-122.799517792
"T8V 2X3, GRANDE PRAIRIE, AB",55.1709126,-118.795085
"TWO HILLS, AB",53.6919793,-111.5421091
"T4A 1T5, AIRDRIE, AB",51.2765760875,-113.9879453
"TOFIELD, AB",53.3699134,-112.6686537
"R2R 0T8, WINNIPEG, MB",49.9303292,-97.2079188
"WETASKIWIN, AB",52.968492,-113.36792
"FALUN, AB",52.9596558,-113.8370249
"REDWATER, AB",53.9527743,-113.1124871
"M9W 1B3, ETOBICOKE, ON",43.6988983,-79.5645627
"62025, EDWARDSVILLE, IL",38.80709795555233,-89.95402670726745
"LEGAL, AB",53.9487406,-113.5954265
"50659, NEW HAMPTON, IA",43.059421,-92.3181158
"44117, EUCLID, OH",41.56681228546512,-81.53876575872093
"08619, TRENTON, NJ",40.2208182,-74.758809
"75007, CARROLLTON, TX",33.006527473903745,-96.89786076545454
"38133, MEMPHIS, TN",35.1460249,-90.0517638
"56345, LITTLE FALLS, MN",45.9763545,-94.3625024
"FT SASKATCHEWAN, AB",53.7128571,-113.214894
"64116, KANSAS CITY, MO",39.100105,-94.5781416
"54413, BABCOCK, WI",44.3035469,-90.1101596
"N5Y 5A1, LONDON, ON",43.0032,-81.2280
"T1Y 2G2, CALGARY, AB",51.13099658636703,-114.02416962020037
"V1G 4K7, DAWSON CREEK, BC",55.7506772,-120.221151
"R3T 5Z7, WINNIPEG, MB",49.839031,-97.2154328
"85714, TUCSON, AZ",32.1665592862069,-110.9513492413793
"67123, POTWIN, KS",37.9389063,-97.0197557
"28364, MAXTON, NC",34.7351615,-79.3489317
"T9V 0A9, LLOYDMINSTER, AB",53.2772109,-110.01636545
"51576, UNDERWOOD, IA",41.3872477,-95.678862
"72315, BLYTHEVILLE, AR",35.930794739650146,-89.9182441989796
"37406, CHATTANOOGA, TN",35.066549454000004,-85.24680064666667
"33426, BOYNTON BEACH, FL",26.5256179,-80.0666026
"S0G 3Z0, PILOT BUTTE, SK",50.47923487777778,-104.41260223333333
"V0B 1B0, CANAL FLATS, BC",50.1596927,-115.8076908
"MEDICINE HAT, AB",50.04303,-110.679016
"L6R 2W5, BRAMPTON, ON",43.7525044,-79.7757956
"68524, LINCOLN, NE",40.84745316158358,-96.78930123891915
"V4G 1A6, DELTA, BC",49.1408502,-123.0095173
"78203, SAN ANTONIO, TX",29.4246002,-98.4951405
"36571, SARALAND, AL",30.828143115210356,-88.09732156407767
